temporada,anio,segmento,Tipo_viajero,duracion_dias,mes_inicio,es_evento_ciudad,es_semana_santa,es_navidad,es_puente,personas
Puente festivo 4,2023,premium,Pareja,3,5,0,0,0,1,10
Puente festivo 4,2023,premium,Pareja,3,5,0,0,0,1,10
Puente festivo 4,2023,premium,Pareja,3,5,0,0,0,1,10
Puente festivo 4,2023,premium,Pareja,3,5,0,0,0,1,10
Puente festivo 4,2023,premium,Pareja,3,5,0,0,0,1,10
Puente festivo 4,2023,premium,Pareja,3,5,0,0,0,1,10
Puente festivo 4,2023,premium,Pareja,3,5,0,0,0,1,10
Puente festivo 4,2023,premium,Pareja,3,5,0,0,0,1,10
Puente festivo 4,2023,premium,Pareja,3,5,0,0,0,1,10
Puente festivo 4,2023,premium,Pareja,3,5,0,0,0,1,10
Puente festivo 4,2023,premium,Pareja,3,5,0,0,0,1,10
Puente festivo 4,2023,premium,Pareja,3,5,0,0,0,1,10
Puente festivo 4,2023,premium,Pareja,3,5,0,0,0,1,9
Puente festivo 4,2023,premium,Solo,3,5,0,0,0,1,10
Puente festivo 4,2023,premium,Solo,3,5,0,0,0,1,10
Puente festivo 4,2023,premium,Solo,3,5,0,0,0,1,10
Puente festivo 4,2023,premium,Solo,3,5,0,0,0,1,10
Puente festivo 4,2023,premium,Solo,3,5,0,0,0,1,10
Puente festivo 4,2023,premium,Solo,3,5,0,0,0,1,10
Puente festivo 4,2023,premium,Solo,3,5,0,0,0,1,10
Puente festivo 4,2023,premium,Solo,3,5,0,0,0,1,10
Puente festivo 4,2023,premium,Solo,3,5,0,0,0,1,6
Puente festivo 5,2023,económico,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Familia,3,6,0,0,0,1,2
Puente festivo 5,2023,económico,Grupo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Grupo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Grupo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Grupo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Grupo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Grupo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Grupo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Grupo,3,6,0,0,0,1,4
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,1
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,económico,Solo,3,6,0,0,0,1,4
Puente festivo 5,2023,precio-calidad,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Familia,3,6,0,0,0,1,1
Puente festivo 5,2023,precio-calidad,Grupo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Grupo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Grupo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Grupo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Grupo,3,6,0,0,0,1,7
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,2
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,2
Puente festivo 5,2023,premium,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,premium,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,premium,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,premium,Familia,3,6,0,0,0,1,10
Puente festivo 5,2023,premium,Grupo,3,6,0,0,0,1,10
Puente festivo 5,2023,premium,Grupo,3,6,0,0,0,1,3
Puente festivo 5,2023,premium,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,premium,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,premium,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,premium,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,premium,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,premium,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,premium,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,premium,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,premium,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,premium,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,premium,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,premium,Pareja,3,6,0,0,0,1,10
Puente festivo 5,2023,premium,Pareja,3,6,0,0,0,1,9
Puente festivo 5,2023,premium,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,premium,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,premium,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,premium,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,premium,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,premium,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,premium,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,premium,Solo,3,6,0,0,0,1,10
Puente festivo 5,2023,premium,Solo,3,6,0,0,0,1,6
Puente festivo 6,2023,económico,Familia,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Familia,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Familia,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Familia,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Familia,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Familia,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Familia,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Familia,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Familia,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Familia,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Familia,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Familia,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Familia,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Familia,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Familia,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Familia,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Familia,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Familia,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Familia,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Familia,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Familia,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Familia,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Familia,3,7,0,0,0,1,2
Puente festivo 6,2023,económico,Grupo,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Grupo,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Grupo,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Grupo,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Grupo,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Grupo,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Grupo,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Grupo,3,7,0,0,0,1,4
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,1
Puente festivo 6,2023,económico,Solo,3,7,0,0,0,1,10
Puente festivo 6,2023,económico,Solo,3,7,0,0,0,1,10
